category_name,category_ref,service_name,service_ref,aws_0_name,aws_0_ref,aws_0_icon,azure_0_name,azure_0_ref,azure_0_icon,google_0_name,google_0_ref,google_0_icon,ibm_0_name,ibm_0_ref,ibm_0_icon,oracle_0_name,oracle_0_ref,oracle_0_icon,alibaba_0_name,alibaba_0_ref,alibaba_0_icon,alibaba_1_name,alibaba_1_ref,alibaba_1_icon,ibm_1_name,ibm_1_ref,ibm_1_icon,ibm_2_name,ibm_2_ref,ibm_2_icon,aws_1_name,aws_1_ref,aws_1_icon,azure_1_name,azure_1_ref,azure_1_icon,azure_2_name,azure_2_ref,azure_2_icon,oracle_1_name,oracle_1_ref,oracle_1_icon,google_1_name,google_1_ref,google_1_icon,azure_3_name,azure_3_ref,azure_3_icon,azure_4_name,azure_4_ref,azure_4_icon,ibm_3_name,ibm_3_ref,ibm_3_icon,ibm_4_name,ibm_4_ref,ibm_4_icon,alibaba_2_name,alibaba_2_ref,alibaba_2_icon,alibaba_3_name,alibaba_3_ref,alibaba_3_icon,aws_2_name,aws_2_ref,aws_2_icon,aws_3_name,aws_3_ref,aws_3_icon,aws_4_name,aws_4_ref,aws_4_icon,aws_5_name,aws_5_ref,aws_5_icon,aws_6_name,aws_6_ref,aws_6_icon,google_2_name,google_2_ref,google_2_icon,google_3_name,google_3_ref,google_3_icon,oracle_2_name,oracle_2_ref,oracle_2_icon,oracle_3_name,oracle_3_ref,oracle_3_icon,google_4_name,google_4_ref,google_4_icon,google_5_name,google_5_ref,google_5_icon,ibm_5_name,ibm_5_ref,ibm_5_icon,ibm_6_name,ibm_6_ref,ibm_6_icon,aws_name,aws_ref,aws_icon,azure_name,azure_ref,azure_icon,google_name,google_ref,google_icon,ibm_name,ibm_ref,ibm_icon,alibaba_name,alibaba_ref,alibaba_icon,oracle_name,oracle_ref,oracle_icon
Management Tools,,Resource / Configuration Inventory,,AWS Config,https://aws.amazon.com/config/,Management-Tools_AWSConfig.png,Azure portal (audit logs),,Azure Management Portal.png,Cloud Security Scanner,,Generic-GCP.png,,,none.png,Oracle Cloud Governance Services,https://cloud.oracle.com/en_US/governance,service-governance.png,Alibaba Log Service,https://www.alibabacloud.com/product/log-service,log-service.png,,,,,,,,,,,,,,,,,,,,,,Cloud Data Loss Prevention Api,https://cloud.google.com/dlp/,Generic-GCP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Access Transparency (Beta),https://cloud.google.com/access-transparency/,Generic-GCP.png,,,,,,,,,,,,,,,,,,,,,,AWS Config,https://aws.amazon.com/config/,Management-Tools_AWSConfig.png,Azure portal (audit logs),,Azure Management Portal.png,Cloud Security Scanner<br/>Cloud Data Loss Prevention Api<br/>Access Transparency (Beta),<br/>https://cloud.google.com/dlp/<br/>https://cloud.google.com/access-transparency/,Generic-GCP.png<br/>Generic-GCP.png<br/>Generic-GCP.png,,,none.png,Alibaba Log Service,https://www.alibabacloud.com/product/log-service,log-service.png,Oracle Cloud Governance Services,https://cloud.oracle.com/en_US/governance,service-governance.png
Management Tools,,Server Automation,,AWS OpsWorks,https://aws.amazon.com/opsworks/,Management-Tools_AWSOpsWorks.png,Resource Manager,https://azure.microsoft.com/en-us/features/resource-manager/,Resource Group.png,,,none.png,,,none.png,Oracle Orchestration Cloud Service,https://cloud.oracle.com/en_US/orchestration,oracle.png,Resource Orchestration Service ,https://www.alibabacloud.com/product/ros,ros.png,,,,,,,,,,,,,Azure Automation,https://docs.microsoft.com/en-us/azure/automation/,Azure Automation.png,VM Extentions,https://docs.microsoft.com/en-us/azure/virtual-machines/virtual-machines-windows-extensions-features,Azure VM symbol only.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS OpsWorks,https://aws.amazon.com/opsworks/,Management-Tools_AWSOpsWorks.png,Resource Manager<br/>Azure Automation<br/>VM Extentions,https://azure.microsoft.com/en-us/features/resource-manager/<br/>https://docs.microsoft.com/en-us/azure/automation/<br/>https://docs.microsoft.com/en-us/azure/virtual-machines/virtual-machines-windows-extensions-features,Resource Group.png<br/>Azure Automation.png<br/>Azure VM symbol only.png,,,none.png,,,none.png,Resource Orchestration Service ,https://www.alibabacloud.com/product/ros,ros.png,Oracle Orchestration Cloud Service,https://cloud.oracle.com/en_US/orchestration,oracle.png
Management Tools,,Server Automation,,AWS Service Catalog,https://aws.amazon.com/servicecatalog/,Management-Tools_AWSServiceCatalog.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Service Catalog,https://aws.amazon.com/servicecatalog/,Management-Tools_AWSServiceCatalog.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png
Management Tools,,Cloud Cost / Performance / Security Advisor,,AWS Trusted Advisor,https://aws.amazon.com/premiumsupport/trustedadvisor/,Management-Tools_AWSTrustedAdvisor.png,Azure Advisor,https://azure.microsoft.com/en-in/services/advisor/,Azure Security Center.png,Google Cloud Platform Security,https://cloud.google.com/security/,Generic-GCP.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,Azure Cost Management,https://azure.microsoft.com/en-us/services/cost-management/,Azure Security Center.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Trusted Advisor,https://aws.amazon.com/premiumsupport/trustedadvisor/,Management-Tools_AWSTrustedAdvisor.png,Azure Advisor<br/>Azure Cost Management,https://azure.microsoft.com/en-in/services/advisor/<br/>https://azure.microsoft.com/en-us/services/cost-management/,Azure Security Center.png<br/>Azure Security Center.png,Google Cloud Platform Security,https://cloud.google.com/security/,Generic-GCP.png,,,none.png,,,none.png,,,none.png
Management Tools,,Alerts and Remediation guidance Service,,AWS Personal Health Dashboard,,aws.png,Azure Monitor,https://docs.microsoft.com/en-us/azure/monitoring-and-diagnostics/monitoring-overview-azure-monitor,Azure monitor.png,,,none.png,,,none.png,Oracle Management Cloud,https://cloud.oracle.com/en_US/management,oracle.png,"Cloud monitoring, Notification and Alerts",https://www.alibabacloud.com/product/cloud-monitor,CloudMonitor.png,,,,,,,,,,,,,Azure Operations Management Suite (OMS),https://www.microsoft.com/en-us/cloud-platform/operations-management-suite,Azure OMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Personal Health Dashboard,,aws.png,Azure Monitor<br/>Azure Operations Management Suite (OMS),https://docs.microsoft.com/en-us/azure/monitoring-and-diagnostics/monitoring-overview-azure-monitor<br/>https://www.microsoft.com/en-us/cloud-platform/operations-management-suite,Azure monitor.png<br/>Azure OMS.png,,,none.png,,,none.png,"Cloud monitoring, Notification and Alerts",https://www.alibabacloud.com/product/cloud-monitor,CloudMonitor.png,Oracle Management Cloud,https://cloud.oracle.com/en_US/management,oracle.png
Management Tools,,Cloud Management Tools,,AWS Command Line Interface,,SDKs_AWSCLI.png,Azure Command Line Interface,,Microsoft Azure.png,Cloud Shell,https://cloud.google.com/shell/,Generic-GCP.png,,,none.png,Oracle Public Cloud CLI,,oracle.png,Alibaba Cloud CLI,https://www.alibabacloud.com/help/doc-detail/66653.htm,alibaba.png,,,,,,,,,,AWS Management Console,,aws.png,Azure Powershell,https://docs.microsoft.com/en-us/powershell/azure/overview?view=azurermps-6.3.0,Microsoft Azure.png,Azure Management Console,,Azure Management Portal.png,Oracle Cloud Infrastructure CLI,,oracle.png,Cloud Console,https://cloud.google.com/cloud-console/,Generic-GCP.png,Azure Cloud Shell,https://azure.microsoft.com/en-us/features/cloud-shell/,Azure Management Portal.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Billing API,https://cloud.google.com/billing/docs/,Generic-GCP.png,Cloud APIs,https://cloud.google.com/apis/,Generic-GCP.png,Oracle Management Console,,oracle.png,API Catalog,https://apicatalog.oraclecloud.com/ui/,oracle.png,,,,,,,,,,,,,AWS Command Line Interface<br/>AWS Management Console,,SDKs_AWSCLI.png<br/>aws.png,Azure Command Line Interface<br/>Azure Powershell<br/>Azure Management Console<br/>Azure Cloud Shell,<br/>https://docs.microsoft.com/en-us/powershell/azure/overview?view=azurermps-6.3.0<br/><br/>https://azure.microsoft.com/en-us/features/cloud-shell/,Microsoft Azure.png<br/>Microsoft Azure.png<br/>Azure Management Portal.png<br/>Azure Management Portal.png,Cloud Shell<br/>Cloud Console<br/>Billing API<br/>Cloud APIs,https://cloud.google.com/shell/<br/>https://cloud.google.com/cloud-console/<br/>https://cloud.google.com/billing/docs/<br/>https://cloud.google.com/apis/,Generic-GCP.png<br/>Generic-GCP.png<br/>Generic-GCP.png<br/>Generic-GCP.png,,,none.png,Alibaba Cloud CLI,https://www.alibabacloud.com/help/doc-detail/66653.htm,alibaba.png,Oracle Public Cloud CLI<br/>Oracle Cloud Infrastructure CLI<br/>Oracle Management Console<br/>API Catalog,<br/><br/><br/>https://apicatalog.oraclecloud.com/ui/,oracle.png<br/>oracle.png<br/>oracle.png<br/>oracle.png
Management Tools,,Automated Infra Management Services,,AWS Managed Services,https://aws.amazon.com/managed-services/,aws.png,,,none.png,,,none.png,,,none.png,Oracle Managed Cloud Services,https://www.oracle.com/fr/cloud/managed-cloud.html,oracle.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Managed Services,https://aws.amazon.com/managed-services/,aws.png,,,none.png,,,none.png,,,none.png,,,none.png,Oracle Managed Cloud Services,https://www.oracle.com/fr/cloud/managed-cloud.html,oracle.png
Disaster Recovery Services,,Automated Disaster Recovery Services,,AWS Disaster Recovery,https://aws.amazon.com/disaster-recovery/,aws.png,Azure Site Recovery,https://azure.microsoft.com/en-us/services/site-recovery/,Azure Site Recovery.png,,,none.png,,,none.png,Oracle Database Backup,https://cloud.oracle.com/en_US/database-backup/features,none.png,Alibaba Disaster Recovery,https://www.alibabacloud.com/solutions/hosting/Disaster-Recovery,alibaba.png,Hybrid Backup Recovery,https://www.alibabacloud.com/product/hbr,alibaba.png,,,,,,,,,,Azure Backup,https://azure.microsoft.com/en-us/services/backup/,Azure Backup.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Disaster Recovery,https://aws.amazon.com/disaster-recovery/,aws.png,Azure Site Recovery<br/>Azure Backup,https://azure.microsoft.com/en-us/services/site-recovery/<br/>https://azure.microsoft.com/en-us/services/backup/,Azure Site Recovery.png<br/>Azure Backup.png,,,none.png,,,none.png,Alibaba Disaster Recovery<br/>Hybrid Backup Recovery,https://www.alibabacloud.com/solutions/hosting/Disaster-Recovery<br/>https://www.alibabacloud.com/product/hbr,alibaba.png<br/>alibaba.png,Oracle Database Backup,https://cloud.oracle.com/en_US/database-backup/features,none.png
"Security & Identity, Compliance",,Identity & Access Management,,AWS Identity and Access Management (IAM),https://aws.amazon.com/documentation/iam/,Security-Identity_AWSIAM.png,Azure Active Directory,https://azure.microsoft.com/en-in/services/active-directory/,Azure Active Directory.png,Cloud IAM,https://cloud.google.com/iam/,Cloud-IAM.png,Identity & Access Management,https://cloud.ibm.com/docs/iam?topic=iam-iamoverview,ibmcloud.png,Identity,https://cloud.oracle.com/en_US/identity/features,oracle.png,Resource Access Management        ,https://www.alibabacloud.com/product/ram,ram.png,,,,,,,,,,,,,,,,,,,,,,Cloud Identity-Aware Proxy,https://cloud.google.com/iap/,Cloud-Identity-Aware-Proxy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Identity and Access Management (IAM),https://aws.amazon.com/documentation/iam/,Security-Identity_AWSIAM.png,Azure Active Directory,https://azure.microsoft.com/en-in/services/active-directory/,Azure Active Directory.png,Cloud IAM<br/>Cloud Identity-Aware Proxy,https://cloud.google.com/iam/<br/>https://cloud.google.com/iap/,Cloud-IAM.png<br/>Cloud-Identity-Aware-Proxy.png,Identity & Access Management,https://cloud.ibm.com/docs/iam?topic=iam-iamoverview,ibmcloud.png,Resource Access Management        ,https://www.alibabacloud.com/product/ram,ram.png,Identity,https://cloud.oracle.com/en_US/identity/features,oracle.png
"Security & Identity, Compliance",,Cloud Security Assesment Service,,Amazon Inspector,https://aws.amazon.com/inspector/,Security-Identity_AmazonInspector.png,Azure Security Center,https://azure.microsoft.com/en-in/services/security-center/,Azure Security Center.png,,,none.png,Infrastructure Vulnerability Scan,https://cloud.ibm.com/docs/vsi?topic=virtual-servers-virtual-server-v-scans,ibmcloud.png,Configuration and Compliance Service,https://cloud.oracle.com/compliance,oracle.png,,,none.png,,,,,,,,,,Gaurd Duty,https://aws.amazon.com/guardduty/,Security-Identity_AmazonInspector.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Inspector<br/>Gaurd Duty,https://aws.amazon.com/inspector/<br/>https://aws.amazon.com/guardduty/,Security-Identity_AmazonInspector.png<br/>Security-Identity_AmazonInspector.png,Azure Security Center,https://azure.microsoft.com/en-in/services/security-center/,Azure Security Center.png,,,none.png,Infrastructure Vulnerability Scan,https://cloud.ibm.com/docs/vsi?topic=virtual-servers-virtual-server-v-scans,ibmcloud.png,,,none.png,Configuration and Compliance Service,https://cloud.oracle.com/compliance,oracle.png
"Security & Identity, Compliance",,Secured Socket Layer (SSL) Certificates,,AWS Certificate Manager,https://aws.amazon.com/certificate-manager/,Security-Identity_ACM_certificate-manager.png,App Service Certificate,https://azure.microsoft.com/en-us/updates/introducing-app-service-certificates/,Azure App Service.png,,,none.png,Certificate Manager,https://cloud.ibm.com/catalog/services/certificate-manager,ibmcloud.png,,,none.png,SSL Certificates,https://www.alibabacloud.com/product/certificates,SSL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Certificate Manager,https://aws.amazon.com/certificate-manager/,Security-Identity_ACM_certificate-manager.png,App Service Certificate,https://azure.microsoft.com/en-us/updates/introducing-app-service-certificates/,Azure App Service.png,,,none.png,Certificate Manager,https://cloud.ibm.com/catalog/services/certificate-manager,ibmcloud.png,SSL Certificates,https://www.alibabacloud.com/product/certificates,SSL.png,,,none.png
"Security & Identity, Compliance",,Hardware Based Security Module,,AWS CloudHSM,https://aws.amazon.com/cloudhsm/,Security-Identity_AWSCloudHSM.png,Azure Key Vault,https://azure.microsoft.com/en-in/services/key-vault/,Azure Key Vault.png,Cloud Key Management Service,https://cloud.google.com/kms/,Cloud-Platform-Security.png,Key Protect,https://cloud.ibm.com/catalog/services/key-protect,ibmcloud.png,,,none.png,Key Management Service,https://www.alibabacloud.com/product/key-management-service,ram.png,,,,Cloud HSM,https://cloud.ibm.com/catalog/infrastructure/hardware-security-module,ibmcloud.png,Hyper Protect Crypto Services,https://cloud.ibm.com/catalog/services/hyper-protect-crypto-services,ibmcloud.png,AWS Secrets Manager,https://aws.amazon.com/secrets-manager/,Security-Identity_AWSCloudHSM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS CloudHSM<br/>AWS Secrets Manager,https://aws.amazon.com/cloudhsm/<br/>https://aws.amazon.com/secrets-manager/,Security-Identity_AWSCloudHSM.png<br/>Security-Identity_AWSCloudHSM.png,Azure Key Vault,https://azure.microsoft.com/en-in/services/key-vault/,Azure Key Vault.png,Cloud Key Management Service,https://cloud.google.com/kms/,Cloud-Platform-Security.png,Key Protect<br/>Cloud HSM<br/>Hyper Protect Crypto Services,https://cloud.ibm.com/catalog/services/key-protect<br/>https://cloud.ibm.com/catalog/infrastructure/hardware-security-module<br/>https://cloud.ibm.com/catalog/services/hyper-protect-crypto-services,ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png,Key Management Service,https://www.alibabacloud.com/product/key-management-service,ram.png,,,none.png
"Security & Identity, Compliance",,Directory Services,,AWS Directory Service,https://aws.amazon.com/directoryservice/,Security-Identity_AWSDirectoryService.png,Azure Active Directory,https://azure.microsoft.com/en-us/services/active-directory/,Azure Active Directory.png,Cloud IAM,https://cloud.google.com/iam/,Cloud-IAM.png,App ID,https://cloud.ibm.com/catalog/services/app-id,ibmcloud.png,,,none.png,Resource Access Management,https://www.alibabacloud.com/help/doc-detail/96239.htm,alibaba.png,,,,,,,,,,,,,Azure Active Directory B2C,https://azure.microsoft.com/en-us/services/active-directory-b2c/,Azure Active Directory.png,Azure Active Directory Domain Services,https://azure.microsoft.com/en-us/services/active-directory-ds/,Azure Active Directory.png,,,,Cloud Identity-Aware Proxy,https://cloud.google.com/iap/,Cloud-Identity-Aware-Proxy.png,Azure Active Directory Multi Factor Authentication,https://azure.microsoft.com/en-us/services/multi-factor-authentication/,Azure Active Directory.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Security Key Enforcement,https://cloud.google.com/security-key/,Generic-GCP.png,,,,,,,,,,,,,,,,,,,,,,AWS Directory Service,https://aws.amazon.com/directoryservice/,Security-Identity_AWSDirectoryService.png,Azure Active Directory<br/>Azure Active Directory B2C<br/>Azure Active Directory Domain Services<br/>Azure Active Directory Multi Factor Authentication,https://azure.microsoft.com/en-us/services/active-directory/<br/>https://azure.microsoft.com/en-us/services/active-directory-b2c/<br/>https://azure.microsoft.com/en-us/services/active-directory-ds/<br/>https://azure.microsoft.com/en-us/services/multi-factor-authentication/,Azure Active Directory.png<br/>Azure Active Directory.png<br/>Azure Active Directory.png<br/>Azure Active Directory.png,Cloud IAM<br/>Cloud Identity-Aware Proxy<br/>Security Key Enforcement,https://cloud.google.com/iam/<br/>https://cloud.google.com/iap/<br/>https://cloud.google.com/security-key/,Cloud-IAM.png<br/>Cloud-Identity-Aware-Proxy.png<br/>Generic-GCP.png,App ID,https://cloud.ibm.com/catalog/services/app-id,ibmcloud.png,Resource Access Management,https://www.alibabacloud.com/help/doc-detail/96239.htm,alibaba.png,,,none.png
"Security & Identity, Compliance",,Key Management Services,,AWS Key Management Service,,Security-Identity_AWSKMS.png,Azure Key Vault,https://azure.microsoft.com/en-us/services/key-vault/,Azure Key Vault.png,Cloud Key Management Service,https://cloud.google.com/kms/,Cloud-Platform-Security.png,Key Protect,https://cloud.ibm.com/catalog/services/key-protect,ibmcloud.png,Identity Cloud Service,,none.png,Key Management Service ,https://www.alibabacloud.com/product/key-management-service,KMS.png,,,,Cloud HSM,https://cloud.ibm.com/catalog/infrastructure/hardware-security-module,ibmcloud.png,Hyper Protect Crypto Services,https://cloud.ibm.com/catalog/services/hyper-protect-crypto-services,ibmcloud.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Key Management Service,,Security-Identity_AWSKMS.png,Azure Key Vault,https://azure.microsoft.com/en-us/services/key-vault/,Azure Key Vault.png,Cloud Key Management Service,https://cloud.google.com/kms/,Cloud-Platform-Security.png,Key Protect<br/>Cloud HSM<br/>Hyper Protect Crypto Services,https://cloud.ibm.com/catalog/services/key-protect<br/>https://cloud.ibm.com/catalog/infrastructure/hardware-security-module<br/>https://cloud.ibm.com/catalog/services/hyper-protect-crypto-services,ibmcloud.png<br/>ibmcloud.png<br/>ibmcloud.png,Key Management Service ,https://www.alibabacloud.com/product/key-management-service,KMS.png,Identity Cloud Service,,none.png
"Security & Identity, Compliance",,Consolidated Management of Multiple Cloud Accounts,,AWS Organizations,,aws.png,Azure Management Groups,https://docs.microsoft.com/en-us/azure/azure-resource-manager/management-groups-overview,Azure%20Management%20Portal.png,,,none.png,Resource Group,https://cloud.ibm.com/docs/overview?topic=overview-whatis-rgs,ibmcloud.png,Audit,https://cloud.oracle.com/en_US/cloud-security/audit/features,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Organizations,,aws.png,Azure Management Groups,https://docs.microsoft.com/en-us/azure/azure-resource-manager/management-groups-overview,Azure%20Management%20Portal.png,,,none.png,Resource Group,https://cloud.ibm.com/docs/overview?topic=overview-whatis-rgs,ibmcloud.png,,,none.png,Audit,https://cloud.oracle.com/en_US/cloud-security/audit/features,none.png
"Security & Identity, Compliance",,DDos Protection Service,,AWS Shield,https://aws.amazon.com/shield/,aws.png,Azure DDoS Protection,https://azure.microsoft.com/en-in/services/ddos-protection/,Microsoft Azure.png,Cloud Armor (Beta),https://cloud.google.com/armor/,Google-Cloud-Platform.png,Internet Services,https://cloud.ibm.com/docs/infrastructure/cis?topic=cis-about-ibm-cloud-internet-services-cis,ibmcloud.png,,,none.png,DDOS Pro and Basic,https://www.alibabacloud.com/product/ddos-pro,ddos.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Shield,https://aws.amazon.com/shield/,aws.png,Azure DDoS Protection,https://azure.microsoft.com/en-in/services/ddos-protection/,Microsoft Azure.png,Cloud Armor (Beta),https://cloud.google.com/armor/,Google-Cloud-Platform.png,Internet Services,https://cloud.ibm.com/docs/infrastructure/cis?topic=cis-about-ibm-cloud-internet-services-cis,ibmcloud.png,DDOS Pro and Basic,https://www.alibabacloud.com/product/ddos-pro,ddos.png,,,none.png
"Security & Identity, Compliance",,Web Application Firewall,,AWS WAF,https://aws.amazon.com/waf/,Security-Identity_AWSWAF.png,Azure WAF,,Firewall.png,,,none.png,Internet Services,https://cloud.ibm.com/docs/infrastructure/cis?topic=cis-about-ibm-cloud-internet-services-cis,ibmcloud.png,Web Application Firewall,https://www.oracle.com/cloud/security/cloud-services/web-application-firewall.html,none.png,Web Application Firewall,https://www.alibabacloud.com/product/waf,waf.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS WAF,https://aws.amazon.com/waf/,Security-Identity_AWSWAF.png,Azure WAF,,Firewall.png,,,none.png,Internet Services,https://cloud.ibm.com/docs/infrastructure/cis?topic=cis-about-ibm-cloud-internet-services-cis,ibmcloud.png,Web Application Firewall,https://www.alibabacloud.com/product/waf,waf.png,Web Application Firewall,https://www.oracle.com/cloud/security/cloud-services/web-application-firewall.html,none.png
"Security & Identity, Compliance",,Security & Compliance Service,,AWS Firewall Manager,,none.png,Azure Firewall Manager,https://azure.microsoft.com/en-in/services/firewall-manager/,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Firewall Manager,,none.png,Azure Firewall Manager,https://azure.microsoft.com/en-in/services/firewall-manager/,none.png,,,none.png,,,none.png,,,none.png,,,none.png
"Security & Identity, Compliance",,Security & Compliance Service,,AWS Artifact,https://aws.amazon.com/artifact/,aws.png,Azure Security & Compliance,https://azure.microsoft.com/en-in/support/trust-center/,Azure Security Center.png,Cloud Security Command Center (Alpha),https://cloud.google.com/security-command-center/,Google-Cloud-Platform.png,,,none.png,Compliance,https://cloud.oracle.com/en_US/cloud-compliance,none.png,Alibaba Truster Center ,https://www.alibabacloud.com/trust-center,alibaba.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Artifact,https://aws.amazon.com/artifact/,aws.png,Azure Security & Compliance,https://azure.microsoft.com/en-in/support/trust-center/,Azure Security Center.png,Cloud Security Command Center (Alpha),https://cloud.google.com/security-command-center/,Google-Cloud-Platform.png,,,none.png,Alibaba Truster Center ,https://www.alibabacloud.com/trust-center,alibaba.png,Compliance,https://cloud.oracle.com/en_US/cloud-compliance,none.png
Big Data & Advanced Analytics,,Big Data Query as a Service,,Amazon Athena,https://aws.amazon.com/athena/,aws.png,Azure Data Lake Analytics,https://azure.microsoft.com/en-in/services/data-lake-analytics/,Azure Data Lake Analytics.png,BigQuery,https://cloud.google.com/bigquery/,BigQuery.png,SQL Query,https://cloud.ibm.com/docs/services/sql-query?topic=sql-query-overview,ibmcloud.png,,,none.png,E-MapReduce Service,https://www.alibabacloud.com/product/e-mapreduce,emr.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Athena,https://aws.amazon.com/athena/,aws.png,Azure Data Lake Analytics,https://azure.microsoft.com/en-in/services/data-lake-analytics/,Azure Data Lake Analytics.png,BigQuery,https://cloud.google.com/bigquery/,BigQuery.png,SQL Query,https://cloud.ibm.com/docs/services/sql-query?topic=sql-query-overview,ibmcloud.png,E-MapReduce Service,https://www.alibabacloud.com/product/e-mapreduce,emr.png,,,none.png
Big Data & Advanced Analytics,,Big Data Managed Cluster as a Service,,Amazon EMR,https://aws.amazon.com/emr/,Analytics_AmazonEMR.png,Azure HDInsight,https://azure.microsoft.com/en-in/services/hdinsight/,Azure HDInsight.png,Cloud DataProc,https://cloud.google.com/dataproc/,Cloud-Dataproc.png,Analytics Engine,https://cloud.ibm.com/docs/services/AnalyticsEngine?topic=AnalyticsEngine-IAE-overview,ibmcloud.png,Big Data,https://cloud.oracle.com/bigdata,bigdata.png,E-MapReduce Service,https://www.alibabacloud.com/product/e-mapreduce,emr.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon EMR,https://aws.amazon.com/emr/,Analytics_AmazonEMR.png,Azure HDInsight,https://azure.microsoft.com/en-in/services/hdinsight/,Azure HDInsight.png,Cloud DataProc,https://cloud.google.com/dataproc/,Cloud-Dataproc.png,Analytics Engine,https://cloud.ibm.com/docs/services/AnalyticsEngine?topic=AnalyticsEngine-IAE-overview,ibmcloud.png,E-MapReduce Service,https://www.alibabacloud.com/product/e-mapreduce,emr.png,Big Data,https://cloud.oracle.com/bigdata,bigdata.png
Big Data & Advanced Analytics,,Cloud Search,,Amazon CloudSearch,https://aws.amazon.com/cloudsearch/,Application-Services_AmazonCloudSearch.png,Azure Search,,Azure Search.png,,,none.png,Databases for Elasticsearch,https://cloud.ibm.com/catalog/services/databases-for-elasticsearch,ibmcloud.png,,,none.png,,,none.png,,,,,,,,,,Amazon Elastic Search Service,https://aws.amazon.com/cloudsearch/,Application-Services_AmazonCloudSearch.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon CloudSearch<br/>Amazon Elastic Search Service,https://aws.amazon.com/cloudsearch/<br/>https://aws.amazon.com/cloudsearch/,Application-Services_AmazonCloudSearch.png<br/>Application-Services_AmazonCloudSearch.png,Azure Search,,Azure Search.png,,,none.png,Databases for Elasticsearch,https://cloud.ibm.com/catalog/services/databases-for-elasticsearch,ibmcloud.png,,,none.png,,,none.png
